Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Dependants,Age,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
34421.0,1,0,3,3,7,6,2,9,1,40,False,False,True,False,False,False,True,False,False,False
47025.0,1,1,16,0,3,0,0,1,2,49,False,False,False,False,True,True,False,False,False,False
64325.0,0,1,731,60,353,78,12,73,1,53,False,False,False,False,True,True,False,False,False,False
40464.0,0,1,424,17,118,7,23,41,1,61,False,False,True,False,False,False,False,True,False,False
62187.0,0,0,792,0,275,45,45,126,0,57,False,False,True,False,False,False,True,False,False,False
14849.0,1,0,21,2,28,3,2,9,1,38,False,False,False,False,True,True,False,False,False,False
27255.0,1,0,22,1,11,0,1,2,1,30,False,False,True,False,False,False,True,False,False,False
54432.0,2,1,33,0,5,0,0,0,3,64,False,False,False,False,True,False,True,False,False,False
29999.0,1,0,68,7,59,10,5,11,1,28,False,False,False,False,True,False,False,True,False,False
24072.0,1,0,9,1,6,3,0,4,1,31,False,False,True,False,False,False,False,True,False,False
33996.0,0,0,40,2,15,8,0,6,0,25,False,False,False,False,True,False,False,True,False,False
66334.0,0,1,909,11,218,0,0,23,1,58,False,False,False,False,True,False,True,False,False,False
35178.0,1,0,23,1,13,2,2,18,1,43,False,False,False,True,False,False,True,False,False,False
22010.0,1,0,11,2,9,3,0,8,1,31,False,False,True,False,False,False,False,False,True,False
62204.0,0,2,317,46,247,151,46,139,2,54,False,False,True,False,False,True,False,False,False,False
75693.0,0,0,797,153,293,72,97,30,0,46,False,False,True,False,False,True,False,False,False,False
30675.0,1,0,10,2,16,11,2,21,1,42,False,False,True,False,False,False,True,False,False,False
83003.0,0,0,856,61,570,40,25,122,0,49,False,False,True,False,False,False,False,False,True,False
68655.0,0,0,456,19,832,75,118,38,0,26,False,False,True,False,False,False,False,True,False,False
41411.0,0,0,37,32,38,11,3,18,0,28,False,False,True,False,False,True,False,False,False,False
55212.0,0,1,1103,0,45,0,0,34,1,45,False,False,False,False,True,False,True,False,False,False
59292.0,0,1,378,14,68,19,14,14,1,64,False,False,False,False,True,False,False,False,True,False
27190.0,1,0,1,6,7,0,1,3,1,41,False,True,False,False,False,False,False,False,True,False
82623.0,0,0,204,34,204,172,153,173,0,62,False,False,True,False,False,True,False,False,False,False
44300.0,1,1,30,0,9,0,0,3,2,49,False,False,True,False,False,False,True,False,False,False
84835.0,0,0,189,104,379,111,189,218,0,44,False,False,True,False,False,True,False,False,False,False
30372.0,1,1,15,0,12,7,3,7,2,43,False,False,True,False,False,False,False,False,False,True
33181.0,1,0,9,0,3,0,0,4,1,38,False,False,False,True,False,False,True,False,False,False
71113.0,0,1,495,33,255,11,33,8,1,57,False,False,True,False,False,False,True,False,False,False
71952.0,1,0,656,80,455,52,107,93,1,28,False,False,True,False,False,False,True,False,False,False
69759.0,0,0,452,20,514,13,30,0,0,48,False,False,False,False,True,False,False,True,False,False
72099.0,0,0,546,91,410,119,0,22,0,40,False,False,True,False,False,False,True,False,False,False
60000.0,0,1,1048,0,217,0,0,12,1,38,False,False,False,False,True,False,False,True,False,False
38643.0,1,1,22,2,14,0,1,10,2,36,False,False,True,False,False,False,False,True,False,False
50737.0,0,1,78,0,11,0,0,10,1,59,False,False,True,False,False,False,True,False,False,False
68462.0,0,0,561,64,785,84,128,48,0,45,False,False,False,False,True,False,True,False,False,False
65073.0,0,0,629,17,177,69,0,8,0,71,False,False,False,True,False,False,True,False,False,False
46681.0,0,2,269,15,69,15,19,38,2,66,False,False,False,False,True,False,False,False,True,False
78618.0,0,0,736,163,818,212,163,61,0,57,False,False,True,False,False,False,True,False,False,False
62187.0,0,1,512,0,83,0,0,41,1,45,False,False,False,False,True,False,False,False,False,True
28442.0,2,0,19,3,10,11,8,6,2,36,False,False,True,False,False,False,True,False,False,False
37717.0,1,0,9,0,6,4,1,5,1,36,False,False,False,False,True,False,True,False,False,False
51479.0,1,1,247,8,160,6,8,65,2,47,False,False,True,False,False,False,True,False,False,False
54803.0,0,1,404,0,92,28,27,142,1,45,False,False,True,False,False,False,False,True,False,False
79530.0,0,0,333,0,815,129,42,29,0,54,False,False,True,False,False,False,True,False,False,False
31615.0,1,0,2,3,20,6,11,9,1,38,False,False,True,False,False,True,False,False,False,False
72025.0,0,0,833,33,549,151,133,233,0,52,False,False,True,False,False,False,False,False,True,False
52614.0,0,1,789,0,142,12,9,38,1,39,False,False,False,False,True,False,False,True,False,False
35684.0,1,0,10,4,7,0,6,3,1,30,True,False,False,False,False,False,True,False,False,False
48178.0,1,1,159,4,45,6,2,38,2,39,False,False,True,False,False,False,True,False,False,False
29548.0,1,0,7,1,6,3,1,11,1,44,False,False,False,True,False,False,False,True,False,False
63810.0,0,1,977,12,253,16,12,101,1,48,False,False,True,False,False,False,False,True,False,False
38578.0,1,1,38,4,22,3,3,3,2,42,False,False,False,False,True,False,False,True,False,False
46098.0,1,1,57,0,27,0,0,36,2,39,False,False,False,True,False,False,False,True,False,False
22585.0,0,0,3,9,15,13,2,39,0,44,False,False,True,False,False,False,False,True,False,False
30279.0,1,0,10,4,14,4,4,1,1,25,False,False,True,False,False,False,False,True,False,False
66426.0,0,1,1043,24,97,32,24,157,1,53,False,False,False,False,True,False,False,False,True,False
30822.0,1,0,3,9,13,2,12,12,1,45,False,False,True,False,False,False,False,True,False,False
33581.0,2,0,11,0,5,0,0,1,2,45,False,False,False,False,True,False,True,False,False,False
19986.0,1,0,3,6,5,0,2,6,1,29,False,False,True,False,False,False,True,False,False,False
27421.0,0,0,43,12,96,78,40,55,0,60,False,False,True,False,False,False,False,False,False,True
35688.0,2,1,73,3,90,12,1,32,3,41,True,False,False,False,False,False,True,False,False,False
36143.0,1,0,12,0,1,0,0,6,1,33,False,False,False,True,False,False,False,True,False,False
10245.0,1,0,4,7,7,6,4,13,1,43,False,False,True,False,False,False,False,True,False,False
43795.0,0,1,314,11,53,4,3,107,1,46,False,False,False,True,False,False,False,False,True,False
63381.0,0,1,571,50,142,33,50,159,1,54,False,False,True,False,False,False,False,False,True,False
38823.0,0,1,70,0,11,2,8,23,1,65,False,False,True,False,False,False,False,False,True,False
83664.0,1,1,866,21,151,28,21,86,2,46,False,False,False,False,True,True,False,False,False,False
90300.0,0,0,594,134,786,33,134,57,0,35,False,False,True,False,False,False,False,False,True,False
62499.0,1,0,140,4,61,0,13,4,1,35,False,False,False,True,False,False,False,False,True,False
74293.0,0,0,375,152,335,93,91,81,0,21,False,False,True,False,False,False,False,True,False,False
51012.0,0,0,102,9,63,2,9,24,0,68,False,False,False,False,True,False,True,False,False,False
70777.0,0,1,554,35,113,0,7,78,1,46,False,False,False,True,False,False,True,False,False,False
68682.0,0,0,919,0,505,99,30,45,0,23,False,False,False,False,True,False,False,False,True,False
43824.0,1,1,96,1,42,12,3,32,2,43,False,False,True,False,False,False,True,False,False,False
15345.0,1,0,5,2,16,3,2,19,1,30,False,False,True,False,False,False,False,False,True,False
23442.0,1,0,2,0,6,8,6,5,1,27,False,False,True,False,False,False,False,True,False,False
14515.0,1,0,6,4,9,6,36,35,1,34,True,False,False,False,False,False,False,False,True,False
31395.0,1,1,23,1,25,0,8,7,2,58,True,False,False,False,False,True,False,False,False,False
75276.0,0,0,610,105,125,137,42,21,0,49,False,False,True,False,False,False,False,False,True,False
42373.0,1,1,67,5,61,3,8,19,2,40,False,False,True,False,False,False,False,True,False,False
30507.0,0,0,65,36,74,38,20,110,0,54,False,False,True,False,False,False,False,False,True,False
55521.0,1,2,416,0,26,0,0,4,3,59,False,False,False,False,True,False,False,True,False,False
48006.0,1,1,23,0,11,3,2,2,2,49,False,False,True,False,False,False,True,False,False,False
27213.0,1,0,19,3,26,10,9,3,1,42,False,False,False,False,True,False,False,True,False,False
65808.0,1,1,155,7,80,13,7,10,2,43,False,False,False,False,True,True,False,False,False,False
30351.0,1,0,14,0,24,3,3,2,1,40,False,False,False,False,True,False,False,False,True,False
50437.0,0,2,370,9,92,6,9,4,2,51,False,False,True,False,False,False,True,False,False,False
23616.0,1,0,4,22,11,3,7,32,1,32,True,False,False,False,False,False,False,True,False,False
53858.0,0,1,407,53,221,58,150,26,1,38,False,False,True,False,False,False,True,False,False,False
66465.0,0,1,1200,0,204,38,29,14,1,59,False,False,False,False,True,False,True,False,False,False
46923.0,1,0,85,44,54,102,78,6,1,27,False,False,True,False,False,False,False,True,False,False
75072.0,0,1,583,34,309,0,22,125,1,52,False,False,True,False,False,False,False,False,True,False
75865.0,0,0,483,0,591,156,0,12,0,71,False,False,False,False,True,False,True,False,False,False
19789.0,1,0,2,5,9,28,6,28,1,39,True,False,False,False,False,False,False,False,True,False
80134.0,0,0,966,26,282,52,26,26,0,20,False,False,True,False,False,False,False,False,True,False
91065.0,0,0,822,114,108,179,137,114,0,33,False,False,True,False,False,False,False,True,False,False
49505.0,1,1,604,0,100,19,0,28,2,43,False,False,False,True,False,False,True,False,False,False
37401.0,1,0,19,3,19,3,1,3,1,41,False,False,False,False,True,False,True,False,False,False
30096.0,1,0,5,3,11,12,5,9,1,31,False,False,True,False,False,False,True,False,False,False
18492.0,1,0,2,2,2,2,1,1,1,32,False,False,False,True,False,False,False,False,True,False
82584.0,0,0,1076,68,103,29,91,68,0,40,False,False,False,True,False,False,True,False,False,False
93027.0,0,0,1285,42,716,55,0,21,0,73,False,False,False,False,True,False,True,False,False,False
48686.0,1,2,10,0,7,2,0,1,3,61,False,False,True,False,False,False,True,False,False,False
92910.0,0,0,551,137,792,179,103,33,0,28,False,False,True,False,False,False,True,False,False,False
75433.0,1,0,800,0,297,0,34,57,1,25,False,False,True,False,False,False,True,False,False,False
10404.0,1,0,2,2,11,10,6,12,1,25,True,False,False,False,False,False,False,False,True,False
61314.0,0,1,378,0,189,97,172,172,1,46,False,False,True,False,False,False,True,False,False,False
84865.0,0,0,1248,16,349,43,16,16,0,53,False,False,False,False,True,False,False,True,False,False
42387.0,1,0,235,0,235,19,4,191,1,25,False,False,True,False,False,False,True,False,False,False
67309.0,1,1,515,47,181,149,95,95,2,47,True,False,False,False,False,False,False,False,True,False
75236.0,0,1,438,66,400,12,38,114,1,50,False,False,True,False,False,False,True,False,False,False
30015.0,1,0,25,0,22,2,3,5,1,44,False,False,True,False,False,False,False,True,False,False
50943.0,0,1,31,0,7,2,0,6,1,58,False,False,False,True,False,False,False,False,True,False
67272.0,0,1,357,35,271,28,28,14,1,48,False,False,True,False,False,True,False,False,False,False
51529.0,0,1,400,4,35,6,0,22,1,65,False,False,False,True,False,False,False,False,False,True
32011.0,1,0,99,0,15,2,1,5,1,43,False,False,False,False,True,False,True,False,False,False
7500.0,1,0,1,11,5,4,6,9,1,28,True,False,False,False,False,False,True,False,False,False
28691.0,1,0,5,4,13,8,0,4,1,25,False,False,True,False,False,False,True,False,False,False
56223.0,0,1,77,28,31,16,0,4,1,66,False,False,False,False,True,False,True,False,False,False
18100.0,0,0,3,1,2,4,3,1,0,68,False,False,True,False,False,False,True,False,False,False
30279.0,1,0,10,4,14,4,4,1,1,25,False,False,True,False,False,False,False,True,False,False
20130.0,0,0,0,6,3,7,6,12,0,40,True,False,False,False,False,False,True,False,False,False
23295.0,0,0,0,0,1,2,12,5,0,55,False,False,True,False,False,True,False,False,False,False
42618.0,1,0,76,14,74,13,5,10,1,42,False,False,False,True,False,True,False,False,False,False
81246.0,0,0,398,190,537,61,156,37,0,50,False,False,True,False,False,False,False,True,False,False
24027.0,1,0,14,7,11,11,0,5,1,38,False,False,True,False,False,False,True,False,False,False
55707.0,0,1,208,7,82,30,66,35,1,61,False,False,False,False,True,False,True,False,False,False
57959.0,0,1,430,16,322,43,24,33,1,59,False,False,True,False,False,False,False,True,False,False
56796.0,0,1,656,38,161,62,47,37,1,45,False,False,True,False,False,False,True,False,False,False
36230.0,1,0,14,2,30,8,2,3,1,43,False,False,False,True,False,False,False,True,False,False
70829.0,1,1,141,70,106,72,19,23,2,34,True,False,False,False,False,False,True,False,False,False
65991.0,0,1,507,19,364,25,47,9,1,38,False,False,True,False,False,False,True,False,False,False
38988.0,1,2,164,24,103,12,3,42,3,42,False,False,True,False,False,False,True,False,False,False
89572.0,0,0,606,24,974,197,194,64,0,48,True,False,False,False,False,False,False,True,False,False
42207.0,1,0,116,11,72,3,17,46,1,30,False,False,False,True,False,False,True,False,False,False
50300.0,0,1,143,15,60,24,23,5,1,62,False,False,True,False,False,False,True,False,False,False
66664.0,0,0,398,96,447,220,96,32,0,32,True,False,False,False,False,False,False,False,True,False
60597.0,0,1,522,0,257,32,16,66,1,50,False,False,True,False,False,False,True,False,False,False
70165.0,0,0,161,0,253,199,191,122,0,65,False,False,True,False,False,False,False,False,False,True
50520.0,0,1,112,0,6,2,1,14,1,56,False,False,False,False,True,False,False,False,False,True
80124.0,0,0,483,84,398,205,84,241,0,51,False,False,True,False,False,False,True,False,False,False
33183.0,1,0,7,5,39,17,15,37,1,39,False,False,True,False,False,False,True,False,False,False
66582.0,0,0,789,25,420,16,38,0,0,45,False,False,False,False,True,False,False,True,False,False
75261.0,0,0,1239,17,413,23,34,17,0,59,False,False,False,False,True,False,False,False,True,False
31880.0,1,0,4,1,5,2,0,3,1,44,False,False,True,False,False,False,False,False,False,True
53790.0,0,2,335,42,127,28,5,5,2,63,False,False,True,False,False,False,True,False,False,False
49269.0,1,0,639,8,166,11,8,58,1,43,False,False,False,False,True,False,False,False,True,False
61456.0,0,1,563,76,384,84,192,89,1,39,False,False,True,False,False,False,True,False,False,False
37406.0,1,0,2,0,8,2,2,3,1,34,False,False,True,False,False,False,True,False,False,False
56937.0,1,0,746,8,125,11,8,8,1,33,False,False,False,False,True,False,False,False,True,False
38415.0,1,1,22,1,13,4,0,4,2,36,False,False,True,False,False,False,True,False,False,False
20518.0,1,0,4,1,6,4,1,9,1,26,False,False,True,False,False,False,False,True,False,False
62503.0,0,1,478,0,193,110,75,117,1,58,False,False,True,False,False,False,True,False,False,False
41644.0,1,1,20,3,4,2,0,2,2,42,False,False,False,False,True,False,False,True,False,False
55842.0,0,1,451,0,39,0,4,24,1,37,False,False,False,True,False,False,True,False,False,False
62010.0,0,1,371,22,39,6,0,92,1,42,False,False,False,False,True,False,True,False,False,False
41124.0,1,0,281,7,84,15,0,119,1,37,False,False,True,False,False,False,True,False,False,False
38961.0,1,0,19,7,19,0,1,24,1,41,False,False,False,True,False,False,True,False,False,False
37760.0,1,0,26,3,13,2,10,0,1,42,False,False,False,True,False,True,False,False,False,False
32233.0,1,0,138,15,35,25,11,72,1,40,False,False,True,False,False,False,False,True,False,False
43057.0,0,1,213,2,44,0,2,5,1,39,False,False,True,False,False,False,True,False,False,False
83151.0,0,0,407,28,100,120,74,18,0,54,False,False,False,True,False,False,False,False,True,False
78825.0,0,0,483,74,114,169,37,18,0,50,False,False,False,False,True,True,False,False,False,False
65104.0,0,1,738,0,232,13,20,50,1,38,False,False,False,True,False,False,False,False,True,False
60093.0,0,1,502,12,109,16,6,90,1,40,False,False,True,False,False,False,True,False,False,False
14045.0,1,0,11,0,5,2,1,1,1,45,False,False,True,False,False,False,True,False,False,False
28457.0,0,0,24,1,108,29,29,14,0,62,True,False,False,False,False,False,False,False,False,True
78952.0,0,1,1170,19,594,99,76,134,1,56,False,False,False,False,True,False,False,False,True,False
46310.0,1,0,185,2,88,15,5,14,1,38,False,False,True,False,False,True,False,False,False,False
76005.0,0,0,983,20,389,240,50,40,0,59,False,False,True,False,False,False,False,False,True,False
58308.0,0,1,691,0,69,10,0,130,1,50,False,False,False,True,False,False,False,True,False,False
55614.0,0,0,504,13,131,8,0,26,0,70,False,False,False,False,True,True,False,False,False,False
59432.0,0,1,317,25,265,25,19,12,1,52,False,False,False,True,False,True,False,False,False,False
55563.0,0,1,29,1,9,2,0,2,1,36,False,False,True,False,False,True,False,False,False,False
78642.0,0,1,1396,0,322,46,35,17,1,43,False,False,False,False,True,False,False,False,True,False
67911.0,0,1,529,0,356,63,28,0,1,65,False,False,False,False,True,False,False,False,True,False
65275.0,0,0,388,14,218,91,14,21,0,70,False,False,True,False,False,False,True,False,False,False
27203.0,1,1,13,2,21,4,0,24,2,64,False,False,True,False,False,False,False,False,True,False
48330.0,0,1,28,0,4,0,0,0,1,53,False,False,False,True,False,False,False,False,True,False
24279.0,0,0,16,36,21,20,62,108,0,24,False,True,False,False,False,False,True,False,False,False
64355.0,1,0,1047,0,140,67,38,153,1,29,False,False,False,False,True,False,True,False,False,False
